content,score,text_final
"Moonton adalah perusahaan teknologi yang terkenal karena mengembangkan dan menerbitkan Mobile Legends: Bang Bang, salah satu permainan arena pertempuran daring multipemain (MOBA) seluler terpopuler di dunia. Didirikan dengan tujuan menciptakan pengalaman bermain game yang menarik bagi pemain di seluruh dunia, Moonton terus berinovasi dalam genre MOBA dan menyediakan konten yang segar serta fitur-fitur baru untuk para penggemar setianya. Sebagai anak perusahaan dari ByteDance, Moonton memanfaatk",5,moonton usaha teknologi kenal kembang terbit mobile legends bang bang salah main arena tempur daring multipemain moba seluler populer dunia diri tuju cipta alam main game tarik main dunia moonton inovasi genre moba sedia konten segar fiturfitur gemar setia anak usaha bytedance moonton memanfaatk
"setelah update, server nya sering ngeleg,padalah jaringan nya bagus,,terus kalau ketemu lawan nya gak adil",1,update server ngelegpadalah jaring bagusterus ketemu lawan gak adil
"tolong lah monton kadang jaringan cepet pun ngeleg, hp bagus pun rata kanan susah, apalagi yang kurang sih monton",3,monton kadang jaring cepet ngeleg hp bagus kanan susah monton
"kualitas skinnya bagus"" efek nya juga apa lagi kalau pakai skin kolep suaranya makin bagus sejauh ini aku main MOBA ini yg paling bagus",5,kualitas skinnya bagus efek pakai skin kolep suara bagus main moba bagus
"Saya sgt suka mlbb , apalagi sekarang grafiknya beuh keren, saran aja kalau ngasih tim yang bener dikit kek",5,sgt suka mlbb grafik beuh keren saran ngasih tim bener dikit kek
"lumayan bagus tapi kadang sinyal bagus suka ngelag, coba bug nya juga di kurangin untuk delepor",3,lumayan bagus kadang sinyal bagus suka lag coba bug rangin delepor
"game ini sangat ramah, bagus buat rekomendasi teman2 saya agar bisa berinteraksi kepada sesama player, game bagus sopan ramah player2nya😇",5,game ramah bagus rekomendasi teman interaksi player game bagus sopan ramah playernya
"game yang bagus dengan grafik hd dan banyak event yang menarik, ini adalah game moba yang cukup keren 😄",5,game bagus grafik hd event tarik game moba keren
"sistem permainan sangat amat jelek, tolong perbaiki agar tidak seenaknya ngasih team yang tidak pandai bermain",1,sistem main jelek baik ngasih team pandai main
"Game payah, pelit, permainan tidak seimbang, dan tidak adil. sampai sekarang mobile legend tidak menarik untuk dimainkan",1,game payah pelit main imbang adil mobile legend tarik main
"game aneh kalah 6x, menang 1x kebagian tim yg gak ngerti maen selalu kebagian tim yg sesuka hati kalau milih hero dari siang maen sampe sore bukan nya nambah bintang malah ngurang bintang",1,game aneh kalah x menang x bagi tim gak ngerti maen bagi tim suka hati milih hero siang maen sampe sore nambah bintang ngurang bintang
"game terparah dan tersusah yang pernah saya mainkan sampai sekarang. sangat lelah menaikan bintang, tidak ada perlindungan bintang bintang kecilku yang imut. susah sampai legend, apalagi sampai glory.. mungkin mimpi. tapi lebih mudah ke glory dibanding ingin dia kembali. tolong moonton tambahkan fitur fitur untuk mempertahankan rank.. hais.. udah gw tahan"" komen begini dari 2022. eh... ke ketik. maaf, assalammu'alaikum..",2,game parah susah main lelah naik bintang lindung bintang bintang kecil imut susah legend glory mimpi mudah glory banding moonton tambah fitur fitur tahan rank hais tahan komen eh ketik maaf assalammualaikum
"sering ngeleg tiba tiba aja, padahal jaringan bagus, suka jalan sendiri padahal GK lag",1,ngeleg jaring bagus suka jalan lag
"overral udh bagus banget,min nya itu cuman memang timnya yg agak gimana,jumpa dark sistem terus.",5,overral bagus bangetmin cuman tim gimanajumpa dark sistem
geam nya bagus sanggat bagus tapi saya ketika main di Reng sering kalah Mulu karna tim saya banyak drak sistem untuk karena itu tolong di perbarui trima kasih,5,geam bagus sanggat bagus main reng kalah mulu tim drak sistem baru trima kasih
mobile legends terbaik sih menurut gua.cuma moonton harus bertindak lanjut lagi soal bug yg kadang suka aneh aneh,5,mobile legends baik guacuma moonton tindak bug kadang suka aneh aneh
"tolong ini ML saya tidak bisa login, setiap login selalu error padahal sudah di perbaharui ke versi terbaru",1,ml login login error baharu versi baru
"Mobile Legends sudah bagus, terus kembangkan tanpa menyusahkan player ya moonton, jangan lupa skin Legend gratis hehe",5,mobile legends bagus kembang susah player moonton lupa skin legend gratis hehe
ini knpa MONTOON saya mngalami lag pdhal pas main ping normal kok bisa lag sprti jaringan tida nromal cpt lh di prbaiki ini sbab ini mngangu bug.a mrshkn..,2,knpa montoon mngalami lag pdhal pas main ping normal lag sprti jaring tida nromal cpt lh prbaiki sbab mngangu buga mrshkn
game nya seruuu orang nya ramah ramah pula jadi betah buat main apalagi pas kalah retri kesebut tuhh semua hewan di kebun binatang. exp nya adu mekanik jungle nya adu retri mid nya adu lock roam nya adu montage pokoknya seru bangett,5,game seruuu orang ramah ramah betah main pas kalah retri sebut tuhh hewan kebun binatang exp adu mekanik jungle adu retri mid adu lock roam adu montage pokok seru bangett
saat ingin main sering kejebak di loading screen terus nyebelin emang.tolong di perbaiki lagi sistemnya,1,main jebak loading screen nyebelin emangtolong baik sistem
"Sangat kecewa dgn game ini , jaringan bagus paket internet jg sangat banyak tetapi saat main lag parah",1,kecewa dgn game jaring bagus paket internet main lag parah
aangan menyenangkan ml bagi ku udah seperti dunia ke 2 tapi ada beberapa hal yang saya sesalkan kenapa saya dah main lebih dari 5th gak naik ke miytik tolong dong perbaiki sistem renk monton pliss kasih saya naik ke miytik soalnya saya sering di ejek Mulu,4,aangan senang ml ku dunia sesal dah main th gak miytik baik sistem renk monton pliss kasih miytik ejek mulu
kebanyakan ketemu player yang curang pake cheater dan lebih parah nya lagi selalu ketemu akun penjoki masih mending hok gua rekomendasiin game hok grafik nya lebih bagus dan di banding game ini😡😡,1,banyak ketemu player curang pake cheater parah ketemu akun joki mending hok rekomendasiin game hok grafik bagus banding game
banyak temen beban ngga bisa main kalau bisa monton kasih kredit score biar ngga bisa main di rank sama kalau main suka patah patah dan ngeleg,4,temen beban main monton kasih kredit score biar main rank main suka patah patah ngeleg
"gw Player lama ga di kasih update lobby baru sedangkan temen gw yang baru maen langsung dapet update lobby baru, gw juga kasih dong",1,player kasih update lobby temen maen langsung update lobby kasih
belum saya kasih bintang 5 karna mach nya sering tidak seimbang dan selalu di pertemukan dengan tim tukang troll dan egois udah gitu tim lawannya sangat kuat.,4,kasih bintang mach imbang temu tim tukang troll egois gitu tim lawan kuat
signal patah2 ada lag nya padahal tidak lag masih hijau. ulti pencet sekarang keluarnya nanti,1,signal patah lag lag hijau ulti pencet keluar
"Terlalu banyak dark sistem,.. Minimal kasih musuh / tim yg seimbang... game sampah",1,dark sistem minimal kasih musuh tim imbang game sampah
Game nya bagus tapi banyak kekurangan kadang suka lag sendiri dan dapat teman yang ngetroll,4,game bagus kurang kadang suka lag teman ngetroll
gamenya bagus tapi bisa ga sih jan kasih gw roam mulu moonton kesel lama lama dah 4 kali gw dapat roam mulu dah itu kalah mulu moonton,1,gamenya bagus jan kasih roam mulu moonton kesel dah kali roam mulu dah kalah mulu moonton
"Game sebenarnya bagus, tapi tolong perbaiki matchmaking-nya. Sering banget ketemu tim nggak seimbang, jadi susah naik rank. Semoga ke depannya lebih adil.",5,game bagus baik matchmakingnya banget ketemu tim imbang susah rank moga depan adil
game bagus dan match yang sangat seimbang dan banyak sekali player tolol bego ga guna ga bisa maen yang bisa mencapai mytic,5,game bagus match imbang player tolol bego maen capai mytic
Game nya sih bagus tapi sering ngenag padahal sinyal kuat dan banyak bug yang harus diperbaiki,5,game bagus ngenag sinyal kuat bug baik
"apaan lagi main tiba tiba menghubungkan ga bisa masuk ke game walau sudah relog, makin sini makin aneh ni game, mnding pindah game sebelah",1,main hubung masuk game relog aneh ni game mnding pindah game belah
Perbaiki sistem draft pick banyak player yang main gak sesuai role dan bnyak player yang drak sistem,2,baik sistem draft pick player main gak sesuai role bnyak player drak sistem
Game Nya Sih Bagus Ya Tapi Di Sesoan 36 ini banyak banget drak sistem yg main niat mau ngilangin stress malah makin stress kalo ketemu drak sistem oke,5,game bagus sesoan banget drak sistem main niat ngilangin stress stress ketemu drak sistem oke
pertahankan dan di pelancar perbaiki kekurangan yang ada di saat ini (hilangkan bug),5,tahan pelancar baik kurang hilang bug
"sinyal suka lag padahal device udah memumpuni wifi lancar g ada kendala tapi suka lag tiba tiba,",3,sinyal suka lag device mumpuni wifi lancar g kendala suka lag
ketemu tim kayak tq1k jadi ls trus tolong lahh kasihh tim yg agak seimbang dikit truss pas main jaringan bagus pun masihh lag gimana mau main kalo gituu skill ajaa ngga bisaa di pencet,1,ketemu tim kayak tqk ls lahh kasihh tim imbang dikit truss pas main jaring bagus masihh lag gimana main gituu skill ajaa bisaa pencet
"tolong ini sinyal nya di benerin,tiap main pasti ngelag , Apalgi kalo lagi war suka lag",1,sinyal benerintiap main lag apalgi war suka lag
mohon game ini jangan di kasi bug bug aneh monton jaringan bagus tapi tdk bisa login aneh bet ini game,1,mohon game kasi bug bug aneh monton jaring bagus tdk login aneh bet game
"min saya sudah onmic, tapi suara saya tidak ada ke orang lain, apakah saa mengalami bug, tolong benerin min",5,min onmic suara orang saa alami bug benerin min
"sumpah ya udah 3 hari main rank stuck disitu doang, nyoba solo/duo/trio sampe party masihhhh aja wlwl, solo dikasi tim ga bener, party dikasih lawan yang rank nya tinggi banget, ga adil banget moonton emang",1,sumpah main rank stuck situ nyoba soloduotrio sampe party masihhhh wlwl solo kasi tim bener party kasih lawan rank banget adil banget moonton emang
main kayakgini kadang bikin emosi lostrek teres pelit banget monton gak pernah menang paling menang sekali dua kali itu pun jarang dikasih tim drak sistem sama musuh jago,3,main kayakgini kadang bikin emosi lostrek teres pelit banget monton gak menang menang kali jarang kasih tim drak sistem musuh jago
"mobilelegends nambah buruk kualitas nya sinyal ga pake wifi data sama"" buruk makin hari ngebug nya parah ga di rekomen",1,mobilelegends nambah buruk kualitas sinyal pake wifi data buruk ngebug parah rekomen
"Apa gunanya fitur ajukan banding? Saya dah berkali-kali ajukan banding karena dapat tim jelek. Masih aja dikasih tim yang kayak gitu. Capek MVP sendiri, tim pada dapat silver atau bronze. Komitmen adil yang bagaimana maksudnya? adil semua ngerasain susah push rank dan turun bintang/title? Lagian disosmed juga dah pada sibuk bahas pensi main ini game. Capek udah.",1,guna fitur aju banding dah berkalikali aju banding tim jelek kasih tim kayak gitu capek mvp tim silver bronze komitmen adil maksud adil ngerasain susah push rank turun bintangtitle disosmed dah sibuk bahas pensi main game capek
"pelayanan peringatan tidak jelas,dan tidak ada pengertian terhadap player solo yang kesusahan bermain dengan enjoy,setiap melapor player yang tidak mau bekerja sama dalam match tidak di beri konsekuensi dengan jelas bahkan tidak menanggapi",1,layan ingat jelasdan erti player solo susah main enjoysetiap lapor player match konsekuensi tanggap
"bintang 3 dulu jaringan suka ngebug padahal di tempat saya bagus² aja , tolong min di perbaiki lagu",3,bintang jaring suka ngebug bagus min baik lagu
"Game yang sangat bagus. Grafik yang luar biasa detail, gameplay yang epic! dan memiliki hero hero yang banyak.",5,game bagus grafik detail gameplay epic milik hero hero
"saat dalam game, jaringan tiba-tiba ngelag tapi Hero lain masih lancar jalannya, pas afk malah GK bisa digerakin",1,game jaring tibatiba lag hero lancar jalan pas afk digerakin
"Semenjak di update, entah kenapa jaringan selalu tidak stabil padahal ping bagus.",1,semenjak update jaring stabil ping bagus
keluhan saya tentang game ini adalah kendala jaringan bukan dari internet melainkan dari game nya ping hijau tapi game nya berhenti freeze padahal ponsel saya mendukung buat game ini,3,keluh game kendala jaring internet game ping hijau game henti freeze ponsel dukung game
"maaf montoon semoga kedepanya player solo bertemu player solo, bukan malah ketemu trio atau duo, saya harap diperbaiki, sebelum banyak kehilangan player,,",1,maaf montoon moga depa player solo temu player solo ketemu trio duo harap baik hilang player
dapat tim nya gak jelas terus malah aneh makin hari kayak dapet tim nya dapat bot malah kayak ngga tau main ngasal aja makin hari makin gak jelas geme nya,1,tim gak aneh kayak tim bot kayak tau main ngasal gak geme
"teruntuk developer, sering kali saya merasa lag padahal jaringan di rumah baik saja, dan saya selalu mendapatkan tim yg egois(tidak semua), mohon di pertimbangkan",3,untuk developer kali lag jaring rumah tim egoistidak mohon timbang
jangan di download gw ga salah apa apa lose treak 20x iya klo gw salah ga stres gw ini aja gw begadang cuman pengen ke mitik e Mlah lose treak kan kon game elek rasah enek sing di download padahall udh gw top Upin malah kena lose treak 27 kali jadi gitu udah ditop Upin malah kek gitu hapus aja dari play store #MOONTONMATAUANG,1,download salah lose treak x salah stres begadang cuman ken mitik e mlah lose treak kon game elek rasah enek sing download padahall top upin kena lose treak kali gitu top upin kek gitu hapus play store
"game apa ini setiap hari saya bermain game ini, dan di kasih tim nya yg buruk dan musuh nya juga ga seimbang setiap hari harus gendong"" , sungguh mengecewakan 👎",1,game main game kasih tim buruk musuh imbang gendong sungguh kecewa
Gamenya bagus cuma kasih player yang waras bisa hyper sama roam. Udah itu aja,5,gamenya bagus kasih player waras hyper roam
"ga ngotak banget gameplay nya, honor 40+ selalu dapet team legend mulu berasa udah makanan sehari hari.mana mainnya pada ga bener suka maksain lane pas di report selalu gagal aneh banget moonton hapus aja fitur report kalo tetep ga guna",2,ngotak banget gameplay honor team legend mulu asa makan hari harimana main bener suka maksain lane pas report gagal aneh banget moonton hapus fitur report tetep
"game nya bagus kok...matchmaking nya lama,udh itu kadang gak sesuai...gak apa² kok moonton lain kali kalo gw epic kasi aja lawanan gw yg udh 10 kali menang msc,epic lawan immortal...terbaik lah moonton",1,game bagus kokmatchmaking lamaudh kadang gak sesuaigak moonton kali epic kasi lawan kali menang mscepic lawan immortalterbaik moonton
